block_number,block_timestamp
6804068,2018-12-01 03:10:12
6804069,2018-12-01 03:10:14
6804070,2018-12-01 03:10:35
6804071,2018-12-01 03:10:50
6804072,2018-12-01 03:11:13
6804073,2018-12-01 03:11:15
6804074,2018-12-01 03:11:18
6804075,2018-12-01 03:11:24
6804086,2018-12-01 03:15:04
6804087,2018-12-01 03:15:45
6804088,2018-12-01 03:15:55
6804089,2018-12-01 03:16:00
6804090,2018-12-01 03:16:07
6804091,2018-12-01 03:16:22
6804092,2018-12-01 03:16:28
6804093,2018-12-01 03:16:29
6804094,2018-12-01 03:16:48
6804095,2018-12-01 03:16:52
6804106,2018-12-01 03:18:51
6804107,2018-12-01 03:18:54
6804108,2018-12-01 03:19:04
6804109,2018-12-01 03:19:46
6804110,2018-12-01 03:19:48
6804111,2018-12-01 03:19:54
6804112,2018-12-01 03:20:23
6804113,2018-12-01 03:20:31
6804114,2018-12-01 03:20:36
6804115,2018-12-01 03:20:37
6804096,2018-12-01 03:16:59
6804097,2018-12-01 03:17:16
6804098,2018-12-01 03:17:21
6804099,2018-12-01 03:17:26
6804100,2018-12-01 03:17:36
6804101,2018-12-01 03:17:41
6804102,2018-12-01 03:18:02
6804103,2018-12-01 03:18:10
6804104,2018-12-01 03:18:22
6804105,2018-12-01 03:18:35
6804116,2018-12-01 03:20:48
6804117,2018-12-01 03:21:01
6804118,2018-12-01 03:21:14
6804119,2018-12-01 03:21:24
6804120,2018-12-01 03:21:34
6804121,2018-12-01 03:22:06
6804122,2018-12-01 03:22:20
6804123,2018-12-01 03:22:44
6804124,2018-12-01 03:22:47
6804125,2018-12-01 03:23:31
6804126,2018-12-01 03:23:32
6804127,2018-12-01 03:23:54
6804128,2018-12-01 03:24:04
6804129,2018-12-01 03:24:23
6804130,2018-12-01 03:24:28
6804131,2018-12-01 03:24:32
6804132,2018-12-01 03:24:39
6804133,2018-12-01 03:25:07
6804134,2018-12-01 03:25:11
6804135,2018-12-01 03:25:24
6804136,2018-12-01 03:25:29
6804137,2018-12-01 03:25:38
6804138,2018-12-01 03:25:58
6804139,2018-12-01 03:26:27
6804140,2018-12-01 03:26:38
6804141,2018-12-01 03:26:58
6804142,2018-12-01 03:27:05
6804143,2018-12-01 03:27:21
6804144,2018-12-01 03:27:42
6804145,2018-12-01 03:27:50
6804166,2018-12-01 03:32:52
6804167,2018-12-01 03:33:00
6804168,2018-12-01 03:33:08
6804169,2018-12-01 03:33:09
6804170,2018-12-01 03:33:33
6804171,2018-12-01 03:33:42
6804172,2018-12-01 03:33:52
6804173,2018-12-01 03:34:26
6804174,2018-12-01 03:34:28
6804175,2018-12-01 03:34:44
6804156,2018-12-01 03:30:05
6804157,2018-12-01 03:30:09
6804158,2018-12-01 03:30:16
6804159,2018-12-01 03:30:37
6804160,2018-12-01 03:31:24
6804161,2018-12-01 03:31:46
6804162,2018-12-01 03:31:50
6804163,2018-12-01 03:32:14
6804164,2018-12-01 03:32:18
6804165,2018-12-01 03:32:47
6804146,2018-12-01 03:27:53
6804147,2018-12-01 03:27:57
6804148,2018-12-01 03:28:10
6804149,2018-12-01 03:29:02
6804150,2018-12-01 03:29:08
6804151,2018-12-01 03:29:32
6804152,2018-12-01 03:29:34
6804153,2018-12-01 03:29:36
6804154,2018-12-01 03:29:52
6804155,2018-12-01 03:29:55
6804176,2018-12-01 03:34:45
6804177,2018-12-01 03:35:29
6804178,2018-12-01 03:35:35
6804179,2018-12-01 03:36:09
6804180,2018-12-01 03:36:28
6804181,2018-12-01 03:36:58
6804182,2018-12-01 03:37:20
6804183,2018-12-01 03:37:25
6804184,2018-12-01 03:37:29
6804185,2018-12-01 03:37:30
6804196,2018-12-01 03:40:48
6804197,2018-12-01 03:41:16
6804198,2018-12-01 03:41:23
6804199,2018-12-01 03:41:55
6804200,2018-12-01 03:42:14
6804201,2018-12-01 03:42:20
6804202,2018-12-01 03:42:32
6804203,2018-12-01 03:42:35
6804204,2018-12-01 03:42:37
6804205,2018-12-01 03:42:41
6804186,2018-12-01 03:37:34
6804187,2018-12-01 03:37:38
6804188,2018-12-01 03:38:06
6804189,2018-12-01 03:38:25
6804190,2018-12-01 03:38:27
6804191,2018-12-01 03:38:46
6804192,2018-12-01 03:39:28
6804193,2018-12-01 03:39:46
6804194,2018-12-01 03:40:07
6804195,2018-12-01 03:40:17
6804206,2018-12-01 03:42:43
6804207,2018-12-01 03:43:08
6804208,2018-12-01 03:44:08
6804209,2018-12-01 03:44:25
6804210,2018-12-01 03:44:37
6804211,2018-12-01 03:44:41
6804212,2018-12-01 03:44:46
6804213,2018-12-01 03:44:49
6804214,2018-12-01 03:44:52
6804215,2018-12-01 03:45:17
6804216,2018-12-01 03:45:29
6804217,2018-12-01 03:45:42
6804218,2018-12-01 03:46:18
6804219,2018-12-01 03:46:20
6804220,2018-12-01 03:46:24
6804221,2018-12-01 03:46:29
6804222,2018-12-01 03:46:37
6804223,2018-12-01 03:46:47
6804224,2018-12-01 03:46:56
6804225,2018-12-01 03:47:04
6804226,2018-12-01 03:47:43
6804227,2018-12-01 03:48:02
6804228,2018-12-01 03:49:00
6804229,2018-12-01 03:49:20
6804230,2018-12-01 03:49:31
6804231,2018-12-01 03:49:46
6804232,2018-12-01 03:49:54
6804233,2018-12-01 03:49:59
6804234,2018-12-01 03:50:23
6804235,2018-12-01 03:50:35
6804246,2018-12-01 03:52:49
6804247,2018-12-01 03:52:53
6804248,2018-12-01 03:52:56
6804249,2018-12-01 03:53:13
6804250,2018-12-01 03:53:35
6804251,2018-12-01 03:53:39
6804252,2018-12-01 03:53:42
6804253,2018-12-01 03:53:45
6804254,2018-12-01 03:53:47
6804255,2018-12-01 03:53:52
6804236,2018-12-01 03:50:38
6804237,2018-12-01 03:50:40
6804238,2018-12-01 03:50:50
6804239,2018-12-01 03:50:52
6804240,2018-12-01 03:50:53
6804241,2018-12-01 03:51:00
6804242,2018-12-01 03:51:26
6804243,2018-12-01 03:52:04
6804244,2018-12-01 03:52:28
6804245,2018-12-01 03:52:42
6804256,2018-12-01 03:54:25
6804257,2018-12-01 03:54:35
6804258,2018-12-01 03:55:05
6804259,2018-12-01 03:55:17
6804260,2018-12-01 03:55:20
6804261,2018-12-01 03:55:31
6804262,2018-12-01 03:56:30
6804263,2018-12-01 03:56:38
6804264,2018-12-01 03:56:45
6804265,2018-12-01 03:56:50
6804266,2018-12-01 03:56:57
6804267,2018-12-01 03:57:13
6804268,2018-12-01 03:57:43
6804269,2018-12-01 03:58:12
6804270,2018-12-01 03:58:17
6804271,2018-12-01 03:58:18
6804272,2018-12-01 03:58:20
6804273,2018-12-01 03:58:28
6804274,2018-12-01 03:58:31
6804275,2018-12-01 03:58:48
6804276,2018-12-01 03:59:00
6804277,2018-12-01 03:59:02
6804278,2018-12-01 03:59:39
6804279,2018-12-01 04:00:24
6804280,2018-12-01 04:00:25
6804281,2018-12-01 04:01:24
6804282,2018-12-01 04:02:02
6804283,2018-12-01 04:02:03
6804284,2018-12-01 04:02:09
6804285,2018-12-01 04:02:13
6804286,2018-12-01 04:02:49
6804287,2018-12-01 04:02:51
6804288,2018-12-01 04:02:55
6804289,2018-12-01 04:03:48
6804290,2018-12-01 04:04:19
6804291,2018-12-01 04:04:26
6804292,2018-12-01 04:04:31
6804293,2018-12-01 04:05:10
6804294,2018-12-01 04:05:32
6804295,2018-12-01 04:05:35
6804296,2018-12-01 04:05:47
6804297,2018-12-01 04:05:50
6804298,2018-12-01 04:05:59
6804299,2018-12-01 04:06:55
6804300,2018-12-01 04:07:05
6804301,2018-12-01 04:07:30
6804302,2018-12-01 04:07:47
6804303,2018-12-01 04:07:57
6804304,2018-12-01 04:08:45
6804305,2018-12-01 04:09:13
6804306,2018-12-01 04:09:19
6804307,2018-12-01 04:09:34
6804308,2018-12-01 04:09:43
6804309,2018-12-01 04:09:56
6804310,2018-12-01 04:10:22
6804311,2018-12-01 04:11:00
6804312,2018-12-01 04:11:04
6804313,2018-12-01 04:11:20
6804314,2018-12-01 04:11:26
6804315,2018-12-01 04:11:28
6804316,2018-12-01 04:11:32
6804317,2018-12-01 04:11:58
6804318,2018-12-01 04:12:09
6804319,2018-12-01 04:12:20
6804320,2018-12-01 04:12:23
6804321,2018-12-01 04:13:07
6804322,2018-12-01 04:13:15
6804323,2018-12-01 04:13:22
6804324,2018-12-01 04:13:45
6804325,2018-12-01 04:13:48
6804326,2018-12-01 04:14:22
6804327,2018-12-01 04:14:24
6804328,2018-12-01 04:14:27
6804329,2018-12-01 04:14:31
6804330,2018-12-01 04:14:52
6804331,2018-12-01 04:15:00
6804332,2018-12-01 04:15:04
6804333,2018-12-01 04:15:12
6804334,2018-12-01 04:15:21
6804335,2018-12-01 04:16:32
6804336,2018-12-01 04:16:36
6804337,2018-12-01 04:17:06
6804338,2018-12-01 04:17:47
6804339,2018-12-01 04:18:33
6804340,2018-12-01 04:18:39
6804341,2018-12-01 04:18:40
6804342,2018-12-01 04:18:57
6804343,2018-12-01 04:19:14
6804344,2018-12-01 04:19:37
6804345,2018-12-01 04:19:41
6804346,2018-12-01 04:19:50
6804347,2018-12-01 04:20:28
6804348,2018-12-01 04:20:43
6804349,2018-12-01 04:21:20
6804350,2018-12-01 04:21:29
6804351,2018-12-01 04:21:38
6804352,2018-12-01 04:22:15
6804353,2018-12-01 04:22:19
6804354,2018-12-01 04:22:28
6804355,2018-12-01 04:22:45
6804366,2018-12-01 04:24:26
6804367,2018-12-01 04:24:30
6804368,2018-12-01 04:24:37
6804369,2018-12-01 04:24:49
6804370,2018-12-01 04:24:54
6804371,2018-12-01 04:25:04
6804372,2018-12-01 04:25:26
6804373,2018-12-01 04:25:29
6804374,2018-12-01 04:25:30
6804375,2018-12-01 04:26:15
6804356,2018-12-01 04:22:55
6804357,2018-12-01 04:23:04
6804358,2018-12-01 04:23:21
6804359,2018-12-01 04:23:28
6804360,2018-12-01 04:23:29
6804361,2018-12-01 04:23:42
6804362,2018-12-01 04:23:51
6804363,2018-12-01 04:23:57
6804364,2018-12-01 04:24:22
6804365,2018-12-01 04:24:24
6804376,2018-12-01 04:26:32
6804377,2018-12-01 04:26:47
6804378,2018-12-01 04:26:59
6804379,2018-12-01 04:27:13
6804380,2018-12-01 04:27:22
6804381,2018-12-01 04:27:24
6804382,2018-12-01 04:27:32
6804383,2018-12-01 04:27:34
6804384,2018-12-01 04:28:06
6804385,2018-12-01 04:28:33
6804386,2018-12-01 04:28:36
6804387,2018-12-01 04:28:55
6804388,2018-12-01 04:29:32
6804389,2018-12-01 04:29:42
6804390,2018-12-01 04:30:08
6804391,2018-12-01 04:30:11
6804392,2018-12-01 04:30:18
6804393,2018-12-01 04:30:36
6804394,2018-12-01 04:30:43
6804395,2018-12-01 04:30:51
6804416,2018-12-01 04:35:54
6804417,2018-12-01 04:36:05
6804418,2018-12-01 04:36:12
6804419,2018-12-01 04:36:31
6804420,2018-12-01 04:36:37
6804421,2018-12-01 04:36:40
6804422,2018-12-01 04:36:44
6804423,2018-12-01 04:36:45
6804424,2018-12-01 04:36:46
6804425,2018-12-01 04:36:50
6804406,2018-12-01 04:33:08
6804407,2018-12-01 04:33:15
6804408,2018-12-01 04:33:21
6804409,2018-12-01 04:33:24
6804410,2018-12-01 04:33:29
6804411,2018-12-01 04:34:02
6804412,2018-12-01 04:34:15
6804413,2018-12-01 04:34:28
6804414,2018-12-01 04:35:33
6804415,2018-12-01 04:35:38
6804396,2018-12-01 04:31:03
6804397,2018-12-01 04:31:09
6804398,2018-12-01 04:31:19
6804399,2018-12-01 04:31:27
6804400,2018-12-01 04:31:31
6804401,2018-12-01 04:31:52
6804402,2018-12-01 04:31:56
6804403,2018-12-01 04:32:45
6804404,2018-12-01 04:33:01
6804405,2018-12-01 04:33:06
6804426,2018-12-01 04:36:56
6804427,2018-12-01 04:37:20
6804428,2018-12-01 04:37:29
6804429,2018-12-01 04:37:42
6804430,2018-12-01 04:37:51
6804431,2018-12-01 04:38:20
6804432,2018-12-01 04:38:36
6804433,2018-12-01 04:38:38
6804434,2018-12-01 04:38:51
6804435,2018-12-01 04:38:54
6804436,2018-12-01 04:39:17
6804437,2018-12-01 04:39:37
6804438,2018-12-01 04:39:47
6804439,2018-12-01 04:40:04
6804440,2018-12-01 04:40:10
6804441,2018-12-01 04:40:12
6804442,2018-12-01 04:40:15
6804443,2018-12-01 04:40:38
6804444,2018-12-01 04:40:59
6804445,2018-12-01 04:41:13
6804466,2018-12-01 04:46:05
6804467,2018-12-01 04:46:23
6804468,2018-12-01 04:46:36
6804469,2018-12-01 04:46:37
6804470,2018-12-01 04:46:39
6804471,2018-12-01 04:47:07
6804472,2018-12-01 04:47:11
6804473,2018-12-01 04:47:25
6804474,2018-12-01 04:47:43
6804475,2018-12-01 04:48:13
6804456,2018-12-01 04:44:14
6804457,2018-12-01 04:44:20
6804458,2018-12-01 04:44:47
6804459,2018-12-01 04:44:53
6804460,2018-12-01 04:44:56
6804461,2018-12-01 04:45:19
6804462,2018-12-01 04:45:35
6804463,2018-12-01 04:45:40
6804464,2018-12-01 04:45:44
6804465,2018-12-01 04:45:49
6804446,2018-12-01 04:41:22
6804447,2018-12-01 04:41:58
6804448,2018-12-01 04:42:00
6804449,2018-12-01 04:42:05
6804450,2018-12-01 04:42:22
6804451,2018-12-01 04:42:24
6804452,2018-12-01 04:43:04
6804453,2018-12-01 04:43:47
6804454,2018-12-01 04:44:10
6804455,2018-12-01 04:44:11
6804476,2018-12-01 04:48:31
6804477,2018-12-01 04:48:48
6804478,2018-12-01 04:48:51
6804479,2018-12-01 04:49:20
6804480,2018-12-01 04:49:50
6804481,2018-12-01 04:49:53
6804482,2018-12-01 04:49:54
6804483,2018-12-01 04:50:02
6804484,2018-12-01 04:50:10
6804485,2018-12-01 04:50:37
6804496,2018-12-01 04:53:44
6804497,2018-12-01 04:54:13
6804498,2018-12-01 04:54:16
6804499,2018-12-01 04:54:54
6804500,2018-12-01 04:55:03
6804501,2018-12-01 04:55:10
6804502,2018-12-01 04:56:05
6804503,2018-12-01 04:56:08
6804504,2018-12-01 04:56:12
6804505,2018-12-01 04:56:16
6804486,2018-12-01 04:50:55
6804487,2018-12-01 04:51:05
6804488,2018-12-01 04:51:27
6804489,2018-12-01 04:51:30
6804490,2018-12-01 04:51:50
6804491,2018-12-01 04:52:15
6804492,2018-12-01 04:52:18
6804493,2018-12-01 04:52:54
6804494,2018-12-01 04:53:22
6804495,2018-12-01 04:53:29
6804506,2018-12-01 04:56:23
6804507,2018-12-01 04:56:33
6804508,2018-12-01 04:56:45
6804509,2018-12-01 04:56:54
6804510,2018-12-01 04:57:44
6804511,2018-12-01 04:58:22
6804512,2018-12-01 04:58:48
6804513,2018-12-01 04:58:52
6804514,2018-12-01 04:59:09
6804515,2018-12-01 04:59:11
6804516,2018-12-01 04:59:17
6804517,2018-12-01 04:59:36
6804518,2018-12-01 04:59:39
6804519,2018-12-01 05:00:01
6804520,2018-12-01 05:00:08
6804521,2018-12-01 05:00:26
6804522,2018-12-01 05:00:35
6804523,2018-12-01 05:00:38
6804524,2018-12-01 05:00:49
6804525,2018-12-01 05:00:52
6804526,2018-12-01 05:01:07
6804527,2018-12-01 05:01:09
6804528,2018-12-01 05:01:28
6804529,2018-12-01 05:01:47
6804530,2018-12-01 05:02:03
6804531,2018-12-01 05:02:07
6804532,2018-12-01 05:02:28
6804533,2018-12-01 05:02:48
6804534,2018-12-01 05:02:50
6804535,2018-12-01 05:02:59
6804536,2018-12-01 05:03:06
6804537,2018-12-01 05:03:10
6804538,2018-12-01 05:03:41
6804539,2018-12-01 05:03:57
6804540,2018-12-01 05:04:34
6804541,2018-12-01 05:04:35
6804542,2018-12-01 05:04:38
6804543,2018-12-01 05:04:41
6804544,2018-12-01 05:05:05
6804545,2018-12-01 05:05:15
6804546,2018-12-01 05:05:18
6804547,2018-12-01 05:05:23
6804548,2018-12-01 05:05:33
6804549,2018-12-01 05:05:53
6804550,2018-12-01 05:06:19
6804551,2018-12-01 05:06:28
6804552,2018-12-01 05:06:59
6804553,2018-12-01 05:07:22
6804554,2018-12-01 05:07:35
6804555,2018-12-01 05:07:45
6804556,2018-12-01 05:08:00
6804557,2018-12-01 05:08:03
6804558,2018-12-01 05:08:07
6804559,2018-12-01 05:08:22
6804560,2018-12-01 05:08:43
6804561,2018-12-01 05:09:13
6804562,2018-12-01 05:09:17
6804563,2018-12-01 05:09:48
6804564,2018-12-01 05:09:50
6804565,2018-12-01 05:09:52
6804566,2018-12-01 05:10:23
6804567,2018-12-01 05:10:29
6804568,2018-12-01 05:10:32
6804569,2018-12-01 05:10:45
6804570,2018-12-01 05:11:06
6804571,2018-12-01 05:11:22
6804572,2018-12-01 05:11:37
6804573,2018-12-01 05:12:35
6804574,2018-12-01 05:13:01
6804575,2018-12-01 05:13:02
6804576,2018-12-01 05:13:04
6804577,2018-12-01 05:13:05
6804578,2018-12-01 05:13:22
6804579,2018-12-01 05:13:38
6804580,2018-12-01 05:13:42
6804581,2018-12-01 05:13:44
6804582,2018-12-01 05:13:47
6804583,2018-12-01 05:13:53
6804584,2018-12-01 05:13:55
6804585,2018-12-01 05:13:56
6804586,2018-12-01 05:14:05
6804587,2018-12-01 05:14:21
6804588,2018-12-01 05:14:40
6804589,2018-12-01 05:14:44
6804590,2018-12-01 05:14:50
6804591,2018-12-01 05:15:02
6804592,2018-12-01 05:15:37
6804593,2018-12-01 05:15:59
6804594,2018-12-01 05:16:18
6804595,2018-12-01 05:16:23
6804596,2018-12-01 05:16:24
6804597,2018-12-01 05:16:29
6804598,2018-12-01 05:16:55
6804599,2018-12-01 05:17:00
6804600,2018-12-01 05:17:19
6804601,2018-12-01 05:17:27
6804602,2018-12-01 05:17:42
6804603,2018-12-01 05:17:50
6804604,2018-12-01 05:17:52
6804605,2018-12-01 05:17:53
6804606,2018-12-01 05:18:06
6804607,2018-12-01 05:18:15
6804608,2018-12-01 05:18:24
6804609,2018-12-01 05:18:27
6804610,2018-12-01 05:18:38
6804611,2018-12-01 05:19:02
6804612,2018-12-01 05:19:16
6804613,2018-12-01 05:19:19
6804614,2018-12-01 05:19:43
6804615,2018-12-01 05:19:56
6804626,2018-12-01 05:23:00
6804627,2018-12-01 05:23:01
6804628,2018-12-01 05:23:34
6804629,2018-12-01 05:23:42
6804630,2018-12-01 05:23:55
6804631,2018-12-01 05:24:03
6804632,2018-12-01 05:24:04
6804633,2018-12-01 05:24:17
6804634,2018-12-01 05:24:20
6804635,2018-12-01 05:24:28
6804616,2018-12-01 05:20:03
6804617,2018-12-01 05:20:04
6804618,2018-12-01 05:20:31
6804619,2018-12-01 05:20:44
6804620,2018-12-01 05:20:57
6804621,2018-12-01 05:21:06
6804622,2018-12-01 05:21:20
6804623,2018-12-01 05:21:53
6804624,2018-12-01 05:21:58
6804625,2018-12-01 05:22:10
6804636,2018-12-01 05:24:34
6804637,2018-12-01 05:24:35
6804638,2018-12-01 05:24:45
6804639,2018-12-01 05:24:50
6804640,2018-12-01 05:25:06
6804641,2018-12-01 05:25:17
6804642,2018-12-01 05:25:26
6804643,2018-12-01 05:25:28
6804644,2018-12-01 05:25:48
6804645,2018-12-01 05:26:05
6804646,2018-12-01 05:26:23
6804647,2018-12-01 05:26:30
6804648,2018-12-01 05:26:56
6804649,2018-12-01 05:27:58
6804650,2018-12-01 05:29:00
6804651,2018-12-01 05:29:06
6804652,2018-12-01 05:29:10
6804653,2018-12-01 05:29:12
6804654,2018-12-01 05:29:35
6804655,2018-12-01 05:29:38
6804676,2018-12-01 05:34:34
6804677,2018-12-01 05:34:40
6804678,2018-12-01 05:35:06
6804679,2018-12-01 05:35:08
6804680,2018-12-01 05:35:11
6804681,2018-12-01 05:35:26
6804682,2018-12-01 05:35:34
6804683,2018-12-01 05:35:53
6804684,2018-12-01 05:36:07
6804685,2018-12-01 05:36:09
6804666,2018-12-01 05:32:05
6804667,2018-12-01 05:32:29
6804668,2018-12-01 05:32:47
6804669,2018-12-01 05:32:53
6804670,2018-12-01 05:32:55
6804671,2018-12-01 05:33:03
6804672,2018-12-01 05:33:21
6804673,2018-12-01 05:33:32
6804674,2018-12-01 05:33:59
6804675,2018-12-01 05:34:15
6804656,2018-12-01 05:29:40
6804657,2018-12-01 05:29:49
6804658,2018-12-01 05:29:58
6804659,2018-12-01 05:30:04
6804660,2018-12-01 05:30:13
6804661,2018-12-01 05:30:17
6804662,2018-12-01 05:30:45
6804663,2018-12-01 05:31:03
6804664,2018-12-01 05:31:26
6804665,2018-12-01 05:31:54
6804686,2018-12-01 05:36:19
6804687,2018-12-01 05:36:29
6804688,2018-12-01 05:36:53
6804689,2018-12-01 05:37:13
6804690,2018-12-01 05:37:17
6804691,2018-12-01 05:37:24
6804692,2018-12-01 05:37:27
6804693,2018-12-01 05:37:30
6804694,2018-12-01 05:37:32
6804695,2018-12-01 05:38:24
6804716,2018-12-01 05:43:54
6804717,2018-12-01 05:44:24
6804718,2018-12-01 05:44:28
6804719,2018-12-01 05:44:35
6804720,2018-12-01 05:44:39
6804721,2018-12-01 05:44:58
6804722,2018-12-01 05:45:21
6804723,2018-12-01 05:45:25
6804724,2018-12-01 05:45:35
6804725,2018-12-01 05:45:59
6804696,2018-12-01 05:38:44
6804697,2018-12-01 05:39:16
6804698,2018-12-01 05:39:47
6804699,2018-12-01 05:39:59
6804700,2018-12-01 05:40:04
6804701,2018-12-01 05:40:07
6804702,2018-12-01 05:40:20
6804703,2018-12-01 05:40:31
6804704,2018-12-01 05:40:35
6804705,2018-12-01 05:40:52
6804706,2018-12-01 05:41:41
6804707,2018-12-01 05:41:51
6804708,2018-12-01 05:41:54
6804709,2018-12-01 05:42:39
6804710,2018-12-01 05:43:12
6804711,2018-12-01 05:43:14
6804712,2018-12-01 05:43:33
6804713,2018-12-01 05:43:39
6804714,2018-12-01 05:43:48
6804715,2018-12-01 05:43:53
6804726,2018-12-01 05:46:11
6804727,2018-12-01 05:46:13
6804728,2018-12-01 05:46:44
6804729,2018-12-01 05:46:53
6804730,2018-12-01 05:47:07
6804731,2018-12-01 05:47:21
6804732,2018-12-01 05:47:23
6804733,2018-12-01 05:48:21
6804734,2018-12-01 05:48:34
6804735,2018-12-01 05:48:38
6804736,2018-12-01 05:48:40
6804737,2018-12-01 05:48:43
6804738,2018-12-01 05:48:51
6804739,2018-12-01 05:49:08
6804740,2018-12-01 05:49:14
6804741,2018-12-01 05:49:20
6804742,2018-12-01 05:49:35
6804743,2018-12-01 05:49:43
6804744,2018-12-01 05:50:25
6804745,2018-12-01 05:50:26
6804766,2018-12-01 05:55:49
6804767,2018-12-01 05:56:04
6804768,2018-12-01 05:56:05
6804769,2018-12-01 05:56:29
6804770,2018-12-01 05:56:37
6804771,2018-12-01 05:56:59
6804772,2018-12-01 05:57:01
6804773,2018-12-01 05:57:13
6804774,2018-12-01 05:57:23
6804775,2018-12-01 05:57:28
6804756,2018-12-01 05:53:33
6804757,2018-12-01 05:53:38
6804758,2018-12-01 05:53:50
6804759,2018-12-01 05:54:27
6804760,2018-12-01 05:54:35
6804761,2018-12-01 05:54:40
6804762,2018-12-01 05:54:45
6804763,2018-12-01 05:55:07
6804764,2018-12-01 05:55:12
6804765,2018-12-01 05:55:48
6804746,2018-12-01 05:50:46
6804747,2018-12-01 05:51:12
6804748,2018-12-01 05:51:19
6804749,2018-12-01 05:51:33
6804750,2018-12-01 05:51:39
6804751,2018-12-01 05:52:10
6804752,2018-12-01 05:52:49
6804753,2018-12-01 05:53:01
6804754,2018-12-01 05:53:26
6804755,2018-12-01 05:53:30
6804776,2018-12-01 05:57:48
6804777,2018-12-01 05:58:09
6804778,2018-12-01 05:58:13
6804779,2018-12-01 05:58:18
6804780,2018-12-01 05:58:19
6804781,2018-12-01 05:58:54
6804782,2018-12-01 05:58:58
6804783,2018-12-01 05:59:07
6804784,2018-12-01 05:59:10
6804785,2018-12-01 05:59:27
6804786,2018-12-01 05:59:39
6804787,2018-12-01 05:59:46
6804788,2018-12-01 05:59:50
6804789,2018-12-01 06:00:03
6804790,2018-12-01 06:00:09
6804791,2018-12-01 06:00:44
6804792,2018-12-01 06:00:50
6804793,2018-12-01 06:00:55
6804794,2018-12-01 06:01:04
6804795,2018-12-01 06:01:20
6804816,2018-12-01 06:04:43
6804817,2018-12-01 06:04:44
6804818,2018-12-01 06:04:47
6804819,2018-12-01 06:04:55
6804820,2018-12-01 06:05:12
6804821,2018-12-01 06:05:25
6804822,2018-12-01 06:05:28
6804823,2018-12-01 06:06:22
6804824,2018-12-01 06:06:23
6804825,2018-12-01 06:06:54
6804796,2018-12-01 06:01:21
6804797,2018-12-01 06:01:26
6804798,2018-12-01 06:01:32
6804799,2018-12-01 06:01:41
6804800,2018-12-01 06:01:42
6804801,2018-12-01 06:02:03
6804802,2018-12-01 06:02:07
6804803,2018-12-01 06:02:12
6804804,2018-12-01 06:02:27
6804805,2018-12-01 06:02:45
6804806,2018-12-01 06:02:46
6804807,2018-12-01 06:02:47
6804808,2018-12-01 06:03:08
6804809,2018-12-01 06:03:13
6804810,2018-12-01 06:03:36
6804811,2018-12-01 06:03:38
6804812,2018-12-01 06:03:58
6804813,2018-12-01 06:04:13
6804814,2018-12-01 06:04:19
6804815,2018-12-01 06:04:37
6804826,2018-12-01 06:07:00
6804827,2018-12-01 06:07:27
6804828,2018-12-01 06:07:31
6804829,2018-12-01 06:07:33
6804830,2018-12-01 06:07:47
6804831,2018-12-01 06:07:52
6804832,2018-12-01 06:08:15
6804833,2018-12-01 06:08:20
6804834,2018-12-01 06:08:29
6804835,2018-12-01 06:08:56
6804836,2018-12-01 06:09:00
6804837,2018-12-01 06:09:13
6804838,2018-12-01 06:09:17
6804839,2018-12-01 06:09:25
6804840,2018-12-01 06:09:29
6804841,2018-12-01 06:10:26
6804842,2018-12-01 06:10:37
6804843,2018-12-01 06:10:46
6804844,2018-12-01 06:10:49
6804845,2018-12-01 06:10:58
6804846,2018-12-01 06:11:19
6804847,2018-12-01 06:11:45
6804848,2018-12-01 06:12:16
6804849,2018-12-01 06:12:29
6804850,2018-12-01 06:13:06
6804851,2018-12-01 06:13:09
6804852,2018-12-01 06:13:13
6804853,2018-12-01 06:13:46
6804854,2018-12-01 06:14:01
6804855,2018-12-01 06:14:34
6804856,2018-12-01 06:14:51
6804857,2018-12-01 06:14:57
6804858,2018-12-01 06:15:23
6804859,2018-12-01 06:15:25
6804860,2018-12-01 06:15:36
6804861,2018-12-01 06:15:44
6804862,2018-12-01 06:16:01
